Customer ID,Name,email,Address,Engagement Score,Satisfaction Level,Has Bought,Date,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Description,Ticket Status,Resolution,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Nombre del archivo,Transcripción completa
1143,Erick Aguipeg Granados Aguilar,erick.aguipeg.granados.aguilar@example.com,"PSC 9652, Box 5249, APO AE 41507",,98.7047253,TRUE,"5,6,2014",48,Male,Sony PlayStation,29/02/20,Technical issue,Network problem,El cliente reporta que su conexión a internet en el hogar es intermitente o nula.,Closed,Se realizaron pruebas de conexión y se reinició o reemplazó el router.,High,Chat,01/06/23 6:22,31/05/23 23:08,4,ErickAguipegGranadosAguilar_257-526621244433_20250325221849-55951.wav,Linea 1: bueno bueno buenas tardes  | Linea 2: buenas tardes nos comunicamos de parte del departamento soporte técnico en inés fork habló con luciana fabela  | Linea 3: ajá  | Linea 4: okay ahora  | Linea 5: el motivo de mi llamada es porque hace ratos me comuniqué con la seño bueno creo que es su esposa del señor miguel martínez bueno me causó una mujer  | Linea 6: no desconozco quizá pero me comunicaron que no cuenta con el servicio  | Linea 7: en en pero que me dijo es que hace rato tuve una llamada de parte del servicio de miguel martínez  | Linea 8: qué servicio es el que el que me está dando usted es el internet de exactamente somos parte de su apartamento soporte técnico en  | Linea 9: ajá  | Linea 10: okay recibimos una llamada de parte de servicios de  | Linea 11: en los cuales nos comentaron que no contaban con el servicio en el lapso después de haber realizado el pago correspondiente  | Linea 12: hace me pasaron sus números ahorita me comuniqué con usted a nombre de luciana fabela hago que me comunican que usted es la persona que se encuentra en el domicilio actualmente  | Linea 13: no me encuentro ahorita pero pues ya llego ya regresó el internet pero no sé si gusta ir a checarlo igual ahorita como nos encontrábamos de manera remota a mi me han proporción me proporcionaron un número de una persona llamada erika fabela esa la persona en cuestión se encontrará el domicilio de casualidad no sólo sería yo  | Linea 14: okay okay  | Linea 15: ahorita me comenta que no se encuentra en el domicilio correcto  | Linea 16: ajá me podría apoyar por favor ahorita el servicio ya veo que se vuelve a restablecer de manera aquí en el sistema no cree es que hay hay si hay gente ahí en en en en el domicilio pero si gusta cuan o sea si gusta ir ya cuando llegue ya yo marco  | Linea 17: para que le abran  | Linea 18: es que ahorita mismo como yo me comunico desde querétaro es difícil ahorita mismo podéis verificar a un técnico que asista al domicilio se tendría que primeramente verificar que usted me confirme si si cuenta con el servicio este en caso de que sigamos en la misma situación si se tendría que escalar y tendríamos que agendar lo que es una visita con un técnico  | Linea 19: okay okay entonces igual si se llega a volver a ir le puedo volver a marcar sí por favor a este mismo número que yo me comuniqué con usted en la opción número cuatro le va a pedir unos datos pero esos datos vienen esto mismo contrato del servicio vale okay okay okay buena tarde hasta luego  | Linea 20: gracias igualmente 
1143,Erick Aguipeg Granados Aguilar,erick.aguipeg.granados.aguilar@example.com,"PSC 9652, Box 5249, APO AE 41507",,98.7047253,TRUE,"5,6,2014",48,Male,Sony PlayStation,29/02/20,Technical issue,Network problem,El cliente reporta que su conexión a internet en el hogar es intermitente o nula.,Closed,Se realizaron pruebas de conexión y se reinició o reemplazó el router.,High,Chat,01/06/23 6:22,31/05/23 23:08,4,ErickAguipegGranadosAguilar_257-525539725274_20250305203357-8377.wav,Linea 1: bueno bueno buenas tardes nos comunicamos de parte de este departamento soporte técnico eminem works habló con jonathan pedraza  | Linea 2: este hace un lapso ya de una hora tuvimos una llamada en mi cuestión dado que el servicio estaba lento en se terminó de los cuales ya le había comentado que iba a regresar la llamada una vez terminado los ajustes que va a realizar ya esté con que traron ya se realizaron los ajustes correspondientes pero vemos que el servicio no logra mejorar en cuestión de las velocidades en cuestión de servicio éste se tomó la opción de escalarlo al área de infraestructura este para que puedan verificar el término de las velocidades  | Linea 3: le vo le voy a dictar su código de reporte  | Linea 4: okay  | Linea 5: sí dígame  | Linea 6: l cero nueve  | Linea 7: m cero nueve guion medio  | Linea 8: y en medio  | Linea 9: veintidós veintidós  | Linea 10: veintidós veintidós ochenta y cuatro  | Linea 11: ochenta y cuatro  | Linea 12: es esta de toda venir verdad ese es su código en el cual está escalado su servicio para el área de infraestructura para que en este caso los técnicos nos ayuden a  | Linea 13: a darle seguimiento a su reporte correspondiente ellos se comunicarán con usted en un lapso de veinticuatro a setenta y dos horas en días hábiles que son de lunes a viernes hago énfasis en el comentario los días que son sábados y domingos esos días no cuentan para visitar ya que descansan los técnicos vale  | Linea 14: okay de mi parte sería toda la información el apoyo que le puedo proporcionar que tenga una buena tarde  | Linea 15: igualmente gracias hasta luego 
1143,Erick Aguipeg Granados Aguilar,erick.aguipeg.granados.aguilar@example.com,"PSC 9652, Box 5249, APO AE 41507",,98.7047253,TRUE,"5,6,2014",48,Male,Sony PlayStation,29/02/20,Technical issue,Network problem,El cliente reporta que su conexión a internet en el hogar es intermitente o nula.,Closed,Se realizaron pruebas de conexión y se reinició o reemplazó el router.,High,Chat,01/06/23 6:22,31/05/23 23:08,4,ErickAguipegGranadosAguilar_257-525572291814_20250313223651-8967.wav,Linea 1: bueno bueno buenas tardes buenas tardes nos comunicamos de parte del departamento soporte técnico en networks hablo con sara  | Linea 2: sí con un rato estuviera platicando con alberto post por motivos de su servicio en este caso me proporciona su número ya que usted se encuentra disponible en el domicilio para que me apoye revisar unos  | Linea 3: unos movimientos en los equipos  | Linea 4: okay podría posicionarse cerca del módem por favor sí ya estoy al lado del porque en el módem este ahorita debe de aparecerle una luz rojo o naranja de pegando el color  | Linea 5: seis naranja  | Linea 6: en okay en la parte de atrás del módem va a ver que hay unos cables un cable color negro y un cable puede ser de color azul amarillo gris o blanco  | Linea 7: negro y blanco negro y blanco el cable blanco tiene que estar conectado en un puerto color azul  | Linea 8: sí  | Linea 9: okay  | Linea 10: desconecte el cable blanco del módem por favor  | Linea 11: perfecto  | Linea 12: si usted sigue el mismo cable blanco va a haber que está conectado en el otro extremo  | Linea 13: a un cubo color negro similar a un cargador de la propia  | Linea 14: sí  | Linea 15: ese mismo como color negro debe tener encendida una luz verde la cual sí la tiene ahora  | Linea 16: éste es va a desconectar el  | Linea 17: cable blanco de este mismo cubo color negro  | Linea 18: okay  | Linea 19: listo  | Linea 20: el cable blanco lo tiene ahorita mismo en sus manos  | Linea 21: sí lo que va a realizar es va a volverlo a conectar pero de manera inversa como las puntas estaban conectadas pero al revés  | Linea 22: la punta del módem para el cubo y la del cupo para el módem  | Linea 23: por favor  | Linea 24: k  | Linea 25: okay  | Linea 26: vamos a verificarlo  | Linea 27: ahora vamos a esperar lo que es un minuto  | Linea 28: seguimos en línea hay una posibilidad de que la luz se ponga en verde por eso quiero esperar un minuto para ver si no logra tener un comportamiento diferente  | Linea 29: okay vamos a esperar por favor quiero ver si no cambia nuevamente a  | Linea 30: rojo otra vez  | Linea 31: sí  | Linea 32: a vos  | Linea 33: a le comentó la falla viene de ese mismo cable  | Linea 34: hay ocasiones en las cuales los mismos cables aunque estén bien conectados este llegan a tener un falso y ya no llegan a chocar bien con el puerto correspondiente en este caso al desconectarlo y conectarlo de manera inversa el servicio volvió a levantarse  | Linea 35: okay perfecto  | Linea 36: pero  | Linea 37: ahorita me va votaste validamos el servicio sin ningún problema pero necesito que me apoye con lo siguiente en lo que resta del  | Linea 38: del día  | Linea 39: la tarde  | Linea 40: este verifique por favor el servicio en el sentido de con si la luz de huelva pone roja o o naranja eso lo va usted lo va a verificar cuando ya no tenga servicio vale porque si si vemos  | Linea 41: tendrá que volverse a comunicar con nosotros si vemos que el cable o el valor que acabamos de arreglar ahorita con lo que me apoyó vuelve a cambiar como lo encontré al negativo  | Linea 42: entonces en este caso se tendría que escalar con el área de infraestructura  | Linea 43: para que los técnicos vayan al domicilio y le cae le reemplacen  | Linea 44: el cable dañado  | Linea 45: okay ahorita ya pasó ya un lapso de dos minutos dejé pasar un minuto más porque se me olvidó que estamos contando así que  | Linea 46: el se mantiene arriba en el servicio podría verificar si cuenta con el mismo puede navegar puede conectarse a internet  | Linea 47: sí claro  | Linea 48: e  | Linea 1: sí sí puedo ingresar bien a  | Linea 2: okay este por favor entonces hagamos lo que le pido de favor nada más apoyeme verifica esa parte vale  | Linea 3: este de mi parte sería todo ayuda que yo le puedo proporcionar en base al servicio  | Linea 4: muchísimas gracias que tenga una buena tarde hasta luego  | Linea 5: igualmente hasta luego 
1143,Erick Aguipeg Granados Aguilar,erick.aguipeg.granados.aguilar@example.com,"PSC 9652, Box 5249, APO AE 41507",,98.7047253,TRUE,"5,6,2014",48,Male,Sony PlayStation,29/02/20,Technical issue,Network problem,El cliente reporta que su conexión a internet en el hogar es intermitente o nula.,Closed,Se realizaron pruebas de conexión y se reinició o reemplazó el router.,High,Chat,01/06/23 6:22,31/05/23 23:08,4,GranadosAguilarErickAguipeg_257-4426770464_20250310222603-16985.wav,Linea 1: bueno bueno  | Linea 2: bueno  | Linea 3: j  | Linea 4: bueno buenas tardes me pa transfiero la llamada a nombre de adrián lizbeth dice perdón el motivo de la llamada es para indicarle bueno me comentaron que usted ya realizó el pago de lo del cable correspondiente de acuerdo  | Linea 5: ya su servicio ya fue escalado al área de infraestructura  | Linea 6: servicio correspondiente y ya fui escalado para que los técnicos asistan al domicilio y pueden hacer el costo bueno a recuperar lo que se dañó le dictó su código de reporte  | Linea 7: okay dame dos para anotarlo por favor  | Linea 8: g  | Linea 9: j  | Linea 10: por favor es el  | Linea 11: t cero nueve  | Linea 12: b cero nueve  | Linea 13: guion medio  | Linea 14: guión medio  | Linea 15: veintidós treinta y dos veintidós treinta y dos cinco  | Linea 16: cincuenta y cinco okay ya lo tengo ese es su código en el cual los técnicos van a dar el seguimiento fue la visita de lo cual también este van a va a ser en un lapso de veinticuatro a setenta y dos horas sólamente aplica en días hábiles que son de lunes a viernes en un horario de las nueve hasta las seis de la tarde se van a comunicar con usted al mismo número que se comunicó anteriormente terminación cero cuatro seis cuatro para darle se para poder realizar la visita en caso que el cliente no pueda atenderlo puede agendar la misma se puede poner de acuerdo con el técnico vale okay okay de mi parte sería todo nada estoy ya cuestión de esperar la llamada del técnico por favor  | Linea 17: okay va a que va gracias hasta luego bye bye 
1143,Erick Aguipeg Granados Aguilar,erick.aguipeg.granados.aguilar@example.com,"PSC 9652, Box 5249, APO AE 41507",,98.7047253,TRUE,"5,6,2014",48,Male,Sony PlayStation,29/02/20,Technical issue,Network problem,El cliente reporta que su conexión a internet en el hogar es intermitente o nula.,Closed,Se realizaron pruebas de conexión y se reinició o reemplazó el router.,High,Chat,01/06/23 6:22,31/05/23 23:08,4,ErickAguipegGranadosAguilar_257-529843223858_20250329011558-63478.wav,Linea 1: vigas  | Linea 2: bueno buenas tardes  | Linea 3: buenas tardes nos comunicamos nuevamente el departamento soporte técnico en middelburg habló con leonor begoña  | Linea 4: sí soy yo  | Linea 5: hace un ya va para un lapso de una hora y este o sea se había comunicado con nosotros por cuestiones del servicio le habíamos comunicado que estaba dentro de una afectación y la cual ya se dio por resuelto  | Linea 6: en el cual también una de las inquietudes será para verificar el tema del paquete  | Linea 7: t diez veinte  | Linea 8: lo cual ahorita mismo ya acabo de verificarlo  | Linea 9: sí el servicio cuenta con el paquete de veinte en ambos servicios  | Linea 10: que me había compartido están al mismo nombre del mismo titular  | Linea 11: ya verifiqué también lo apliqué ajustes en el servicio los amos servicios porque tenían unos parámetros ya que no concordaban con el mismo  | Linea 12: acabo de aplicar a configuraciones correspondientes  | Linea 13: por eso no yo no notaba ninguna diferencia yo creo no  | Linea 14: puede llegar a presentar  | Linea 15: esa situación nada más que ahorita  | Linea 16: estoy verificando aquí unos puntos  | Linea 17: no ahorita  | Linea 18: sí los servicios ya están arriba  | Linea 19: ajá  | Linea 20: este el área donde se encuentra su servicio alojado  | Linea 21: también del comentario  | Linea 22: no presenta alguna facturación con correspondiente que podamos alarmar  | Linea 23: ajá  | Linea 24: solamente fue la  | Linea 25: la incidencia misma de la afectación a la que se encontraba anteriormente  | Linea 26: okay  | Linea 27: para en este caso necesito que lo que resta del día por favor apoyeme con el servicio nada más verificándolo cómo lo percibe vale lo como lo  | Linea 28: cómo le va el servicio si logra prefe verificar que el servicio se comporta de una manera diferente o hay una mejoría  | Linea 29: soy una mejoría hace validación una manera diferente o sigue teniendo la misma situación  | Linea 30: te recomendaría de favor que se comunique con nosotros nuevamente para que le hace unos ajustes y ya validar con ustedes la llamada en el momento  | Linea 31: okay le hago la recomendación ahorita no sé si podría marcar el día mañana temprano dado que ahorita tenemos una afectación en otra zona diferente  | Linea 32: y las llamadas ya cayeron de golpe de los cuales estamos saturados  | Linea 33: para no tener mucho tiempo en espera este por favor a partir de las nueve okay pues muchísimas gracias  | Linea 34: que tenga buena tarde hasta luego 
7853,Erika Guerrero,erika.guerrero@example.com,"055 Edwin Plains, West Jeffreytown, OH 39549",639.2071648,22.59384132,TRUE,"12,2,2015",63,Other,Xbox,13/10/21,Billing issue,Invoice,El cliente reporta un cargo incorrecto o problema con su factura del servicio de internet.,Closed,Se ajustó la factura y se notificó al cliente del cambio.,Critical,Chat,01/06/23 19:46,01/06/23 15:58,4,GuerreroErika_125-257_20250327224317-59748.wav,Linea 1: n network buenas tardes  | Linea 2: compañera buenas tardes tengo un tema con un cliente de que  | Linea 3: v  | Linea 4: s t x cero cero uno  | Linea 5: cero ochenta y uno  | Linea 6: j  | Linea 7: a estefany alondra  | Linea 8: sí lo que pasa es que cliente su antena se perdió gestión  | Linea 9: y bueno pasan esas cosas en clientes se comunica porque no tiene servicio este ya le comenté que este tu antena ya no tenemos gestión requeriremos intervención del técnico pero el problema aquí que pasa es que que el cliente no está en la ciudad y salió de viaje  | Linea 10: no hay ningún responsable y me comenta que realizó un dinero de un pago correspondiente y quiere tratar este tema con el departamento mismo  | Linea 11: dado que su servicio como no dejó alguien responsable en el domicilio para que nos pueda proporcionar un auxilio  | Linea 12: este  | Linea 13: creo que también platicará agua del tema de cancelación del servicio por lo que me llegó a dar a entender  | Linea 14: okay  | Linea 15: a ver sí pásamela para preguntarle por qué porque no no entiendo  | Linea 16: sí igual yo me quedé así como que pero sí mencionó esa parte así que  | Linea 17: este prefiero llamar a la compañía muchas gracias 
6408,Ernesto Soto Navarro,ernesto.soto.navarro@example.com,"07972 Lopez Canyon Suite 218, South Brandonborough, KS 81466",206.5377829,49.97730212,FALSE,"17,7,2019",39,Male,Canon EOS,08/03/21,Technical issue,Network problem,El cliente reporta que su conexión a internet en el hogar es intermitente o nula.,Closed,Soporte técnico remoto o visita técnica.,Low,Chat,01/06/23 0:46,01/06/23 20:29,5,ErnestoSotoNavarro_285-526442796480_20250321195436-51506.wav,Linea 1: buenas tardes  | Linea 2: sí buenas tardes nos comunicamos de soporte técnico de niles work este estoy haciendo un seguimiento al reporte al servicio a nombre de josé ángel pérez  | Linea 3: dígame sí este tengo un reporte de que presenta lo que es intermitencia en lo que es su servicio no okay este le pregunto en este momento se encuentra en su domicilio  | Linea 4: no ninguna  | Linea 5: no se encuentra okay este si gusta le podría regresar la llamada lo que es más adelante porque ocupa vamos a hacer este unas pequeñas pruebas para ver si ya percibe mejor el servicio  | Linea 6: sí correcto  | Linea 7: okay más o menos le gustaría darme alguna hora para que le regrese la llamada  | Linea 8: uno  | Linea 9: diecinueve a las seis y media me dijo verdad sí  | Linea 10: okey sí con gusto las échome al poder regresar la llamada  | Linea 11: okay que pase buena tarde entonces  | Linea 12: barcelona 
6408,Ernesto Soto Navarro,ernesto.soto.navarro@example.com,"07972 Lopez Canyon Suite 218, South Brandonborough, KS 81466",206.5377829,49.97730212,FALSE,"17,7,2019",39,Male,Canon EOS,08/03/21,Technical issue,Network problem,El cliente reporta que su conexión a internet en el hogar es intermitente o nula.,Closed,Soporte técnico remoto o visita técnica.,Low,Chat,01/06/23 0:46,01/06/23 20:29,5,ErnestoSotoNavarro_285-525559952842_20250401011900-65969.wav,Linea 1: e  | Linea 2: sí buenas noches  | Linea 3: sí buenas noches nos comunicamos al técnico de ene ve por este estoy haciendo un seguimiento de un reporte sobre longitud al servicio a nombre de karen denis páramo okay este creo que hace hace como una solitas mi compañero estuvo con ustedes yo estuve haciendo unos pequeños movimientos este y me me pasó a mi sólo que es su caso observo aquí en lo que es mi sistema que ya cuenta con lo que es el servicio y que bueno lo veo bastante estable no sé cómo percibe usted el servicio  | Linea 4: pues parece que ahorita está estable lo que pasa es que he tenido muchos problemas con mi internet no sé si sea la zona o qué sucede  | Linea 5: mira ya tengo como seis meses batallando con esto de hecho yo tengo cámaras en méxico y no he podido ver porque el internet toda la vida está inestable  | Linea 6: sí comprendo señorita pues más que nada cuando el servicio  | Linea 7: mayormente se encuentra intermitentes son por diferentes factores no podría por decidirlo definirle alguno pero mayormente pues los las fallas que tiene llegan a tener algunos sectores este son porque supervisión está haciendo ajustes a lo mejor una antena digo la torre principal puedes decirlo vez sufre alguna afectación ya que que utilizan unas cierto de pila o algo así  | Linea 8: o sea son diferentes factores no podría  | Linea 9: no podríamos definir uno como como específico pero como le comentaba pues el lo de sus servicios  | Linea 10: no desconozco por qué qué fue lo que sucedió pero en este momento lo observo que está estable te agradezco mucho okay a usted que pase buena noche  | Linea 11: igualmente hasta luego 
9051,Estefany Hernández Arteaga,estefany.hernández.arteaga@example.com,"8487 Brian Mountain, Lake James, MT 77100",498.2035479,28.80024961,FALSE,"1,11,2018",30,Other,Fitbit Charge,10/06/20,Technical issue,Network problem,El cliente reporta que su conexión a internet en el hogar es intermitente o nula.,Pending,"Se recomienda recontactar al cliente, verificar si el servicio fue restablecido.",Critical,Phone,31/05/23 23:17,01/06/23 6:03,5,EstefanyHernándezArteaga_256-529841768781_20250320143008-48669.wav,Linea 1: bueno sí bueno  | Linea 2: sí  | Linea 3: buenos días me estoy comunicando del área de soporte técnico es para dar seguimiento un reporte a nombre de de news janet okay señorita no se hicieron llegar un reporte en el cual nos indican presentar este cortes bloques en el servicio de internet  | Linea 4: sí lo que pasa es que ya llevo varios varias semanas que me está fallando mucho mi internet en mi casa  | Linea 5: si no es en la mañana o en la noche en la madrugada  | Linea 6: si si era lo que estaba verificando hace apenas unos minutos lo que la señal no sé si en este momento está disponible en el domicilio disculpe  | Linea 7: no no me encuentro hasta mi domicilio la verdad ahora no estaría disponible  | Linea 8: como a las  | Linea 9: mañana estoy en la mañana  | Linea 10: no okay entonces este le estaría dando seguimiento el día de mañana por la mañana  | Linea 11: sí por favor porque sí me está fallando mucho y llevo varias semanas  | Linea 12: okay señorita sería a partir de las nueve y igual  | Linea 13: sí okay entonces me comunico el día de mañana con usted gracias hasta luego 
9051,Estefany Hernández Arteaga,estefany.hernández.arteaga@example.com,"8487 Brian Mountain, Lake James, MT 77100",498.2035479,28.80024961,FALSE,"1,11,2018",30,Other,Fitbit Charge,10/06/20,Technical issue,Network problem,El cliente reporta que su conexión a internet en el hogar es intermitente o nula.,Pending,"Se recomienda recontactar al cliente, verificar si el servicio fue restablecido.",Critical,Phone,31/05/23 23:17,01/06/23 6:03,5,EstefanyHernándezArteaga_256-529993801742_20250325205955-55807.wav,Linea 1: sí bueno buenas tardes me comunico del área de soporte técnico es para dar seguimiento a un servicio a nombre de jenny de jesús  | Linea 2: sí sí eso yo okay señorita no se hicieron llegar un reporte en el cual nos indicaba no contar con el servicio de internet  | Linea 3: sí de hecho este ayer no ayer de mensaje pero nunca me respondieron ya hasta hoy  | Linea 4: cuánto lo número para ver si me pueden dar seguimiento  | Linea 5: porque  | Linea 6: la mañana tengo internet  | Linea 7: okay señorita yo creí que es porque la fecha de deporte pero me explicaron que no  | Linea 8: sí justamente a cargo  | Linea 9: sí justamente se estuvo revisando el servicio desde la mañana sin embargo si se verificaba un problema lo que fue en el servicio estuvieron aplicando algunas configuraciones en este momento me indican que ya debería de contar con la señal no sé si se encuentra disponible en el domicilio sí de hecho estoy aquí a ver déjeme ver  | Linea 10: llega en rojo okay cuántas luces están encendidas  | Linea 11: tres la pagó encendido una son dos como wifi no sé  | Linea 12: y ya  | Linea 13: ya okay sí son tres y una luz roja que de marca okay apoyeme por favor a verificar que en la parte de atrás de su módem en el puerto azul esté conectado un cable el cable puede ser amarillo azul gris o blanco  | Linea 14: sí está conectado okay pues un cable amarillo punto donde dice won cosa azul  | Linea 15: okay por último apoyeme por favor y vamos a desconectar el módem de la energía eléctrica  | Linea 16: el módem okay  | Linea 17: ya ya okay vamos a esperar un minuto y volvemos a conectar este equipo por favor okay  | Linea 18: okay volvemos a conectar el equipo por favor  | Linea 19: claro  | Linea 20: v  | Linea 21: vamos a esperar este tienen que encender la luz es en color verde usted me lleva a indicar cuántas luces llegan a encender por favor un momento  | Linea 22: este igual tres ramas verdes okay por último apoyeme por favor en la parte de atrás de su módem vamos a identificar el puerto azul en este puerto azul tiene que estar conectado un cable apoyeme por favor vamos a desconectar ese cable y vamos a realizar una inversión de puntas de este cable luego volvemos a conectar por favor en los mismos puertos okay en cuál conecta  | Linea 23: si desconectamos el que está en el puerto azul de ambos extremos y lo que hacemos es invertir las puntas es decir la que está en el cuarto azul la conectamos a la cajita negra y la de la cajita negra puerto az  | Linea 24: okay  | Linea 25: perfecto  | Linea 26: s  | Linea 27: o  | Linea 1: este me sigue botando rojo okay vamos a esperar unos este como dos minutos y verificamos si esa luz cambia el color verde  | Linea 2: okay  | Linea 3: k  | Linea 4: s  | Linea 5: ya cambió a viernes ya tengo cuatro viernes okay vamos a revisar que se pueda conectar al servicio y qué puede hacer uso del servicio por favor  | Linea 6: okay  | Linea 7: u  | Linea 8: y  | Linea 9: b  | Linea 10: u  | Linea 11: sí ya voy a entrar lo que puede ser okay señorita si es lo que estoy verificando no sé si hay algo más en lo que se le pueda apoyar disculpe no eso okay que tenga un buen día señorita hasta luego muchas gracias 
9051,Estefany Hernández Arteaga,estefany.hernández.arteaga@example.com,"8487 Brian Mountain, Lake James, MT 77100",498.2035479,28.80024961,FALSE,"1,11,2018",30,Other,Fitbit Charge,10/06/20,Technical issue,Network problem,El cliente reporta que su conexión a internet en el hogar es intermitente o nula.,Pending,"Se recomienda recontactar al cliente, verificar si el servicio fue restablecido.",Critical,Phone,31/05/23 23:17,01/06/23 6:03,5,EstefanyHernándezArteaga_256-529842090307_20250328220126-63055.wav,Linea 1: hola buenas tardes me estoy comunicando del área de soporte técnico es para dar seguimiento a un servicio a nombre de josé luis abel sánchez y todavía no llego que quite justamente a unos  | Linea 2: okay entonces me comunico en un momento más con usted hasta luego 
9051,Estefany Hernández Arteaga,estefany.hernández.arteaga@example.com,"8487 Brian Mountain, Lake James, MT 77100",498.2035479,28.80024961,FALSE,"1,11,2018",30,Other,Fitbit Charge,10/06/20,Technical issue,Network problem,El cliente reporta que su conexión a internet en el hogar es intermitente o nula.,Pending,"Se recomienda recontactar al cliente, verificar si el servicio fue restablecido.",Critical,Phone,31/05/23 23:17,01/06/23 6:03,5,EstefanyHernándezArteaga_256-529994469917_20250314195904-15399.wav,Linea 1: sí bueno bueno buenos días me estoy comunicando del área de soporte técnico movimiento reporte  | Linea 2: ajá sí es a nombre de janet elvira si okay señorita nos hicieron llegar un reporte en el cual usted indica no contar con el servicio de internet yo nunca tengo eso casi  | Linea 3: hasta estoy pensando cancelar  | Linea 4: okay señorita hace unos minutos estuvo revisando la señal no sé si en este momento se encuentra disponible en el domicilio pues yo sí  | Linea 5: pero me voy a trabajar a las dos y media tres  | Linea 6: okay señorita es para poder mañana cierto y todo el día  | Linea 7: si es para poder revisar que se pueda conectar al servicio o mensaje error que aparece el que señorita la verdad la de dar la verdad sinceramente aire voy de qué sirve que yo lo reporte y me ha dan señal y pasa una dos horas y se va la señal vuelvo a reportarlo tres cuatro horas y se va la señal o sea  | Linea 8: es es justo  | Linea 9: sí señorita es para dar el seguimiento más que nada se estuvieron aplicando ajustes lo que fue en la señal  | Linea 10: bueno si usted lo dicen así a ver qué quiere saber cuénteme que pueda validar por favor que se pueda conectar al servicio va mire ahorita tiene tres tiene tres a tres verdes y uno naranja  | Linea 11: okay  | Linea 12: okay sí lo que pasa es que estoy verificando que hay un equipo que está haciendo uso de la señal  | Linea 13: cómo estoy verificando que hay un equipo que está haciendo uso del servicio  | Linea 14: pero aquí no tengo señal  | Linea 15: sí le voy a mandar este un mensaje de whatsapp y me envía cómo tiene conectados sus equipos por favor  | Linea 16: una fotografía pero equipo de qué los equipos del servicio  | Linea 17: es decir el módem pues el módem está conectado solamente con sólo dolo del internet no tengo otra cosa conectado ahí si de igual manera le voy a mandar mensaje y me envía un momento y le doy seguimiento por what 
9051,Estefany Hernández Arteaga,estefany.hernández.arteaga@example.com,"8487 Brian Mountain, Lake James, MT 77100",498.2035479,28.80024961,FALSE,"1,11,2018",30,Other,Fitbit Charge,10/06/20,Technical issue,Network problem,El cliente reporta que su conexión a internet en el hogar es intermitente o nula.,Pending,"Se recomienda recontactar al cliente, verificar si el servicio fue restablecido.",Critical,Phone,31/05/23 23:17,01/06/23 6:03,5,EstefanyHernándezArteaga_256-526624600384_20250320161027-48842.wav,Linea 1: bueno bueno me estoy comunicando del área de soporte de soporte técnico es para dar seguimiento reporte a nombre de jesús estoy para servirle no es que no se hicieron llegar un reporte en el cual nos indica no contar con el servicio de internet  | Linea 2: sí ahorita ya me vine al trabajo pero desde ayer como de las diez de la mañana más no había servicio okay si el motivo de la llamada es para poder aplicar una re conexiones con el equipo  | Linea 3: sí pero no es necesario que usted va allá verdad porque necesario que se encuentre en el domicilio para poder indicarle lo que se tiene que realizar porque  | Linea 4: voy a estar no podrá hacer esta llamada después de las cuatro  | Linea 5: hay alguien más que se encuentre en su domicilio en este momento todos salimos pues a trabajar okay entonces nos estaríamos comunicando más tarde con usted  | Linea 6: sí después de las cuatro por favor si es tan amable después de las cuatro después las cuatro okay sí está bien pues muy bien gracias muy amable 
